image_id,relpath,camera,session,plant,date,pose,bbch,cls
c2_p019_20230816_o03,data/data_0/pi2_00219_19_3_20230816154750.jpg,2,p019_20230816,19,20230816,3,70,4_S7
c3_p019_20230816_o03,data/data_0/pi3_00219_19_3_20230816154800.jpg,3,p019_20230816,19,20230816,3,70,4_S7
c4_p019_20230816_o03,data/data_0/pi4_00219_19_3_20230816154808.jpg,4,p019_20230816,19,20230816,3,70,4_S7
c1_p019_20230921_o01,data/data_4/pi1_01189_19_1_20230921150721.jpg,1,p019_20230921,19,20230921,1,78,4_S7
c2_p019_20230921_o01,data/data_4/pi2_01189_19_1_20230921150707.jpg,2,p019_20230921,19,20230921,1,78,4_S7
c3_p019_20230921_o01,data/data_4/pi3_01189_19_1_20230921150653.jpg,3,p019_20230921,19,20230921,1,78,4_S7
c4_p019_20230921_o01,data/data_4/pi4_01189_19_1_20230921150615.jpg,4,p019_20230921,19,20230921,1,78,4_S7
c1_p019_20231005_o07,data/data_8/pi1_02167_19_7_20231005094812.jpg,1,p019_20231005,19,20231005,7,85,5_S8
c2_p019_20231005_o07,data/data_8/pi2_02167_19_7_20231005094827.jpg,2,p019_20231005,19,20231005,7,85,5_S8
c3_p019_20231005_o07,data/data_8/pi3_02167_19_7_20231005094840.jpg,3,p019_20231005,19,20231005,7,85,5_S8
c4_p019_20231005_o07,data/data_8/pi4_02167_19_7_20231005094856.jpg,4,p019_20231005,19,20231005,7,85,5_S8
c1_p020_20230816_o03,data/data_0/pi1_00231_20_3_20230816154734.jpg,1,p020_20230816,20,20230816,3,70,4_S7
c2_p020_20230816_o03,data/data_0/pi2_00231_20_3_20230816154750.jpg,2,p020_20230816,20,20230816,3,70,4_S7
c3_p020_20230816_o03,data/data_0/pi3_00231_20_3_20230816154800.jpg,3,p020_20230816,20,20230816,3,70,4_S7
c4_p020_20230816_o03,data/data_0/pi4_00231_20_3_20230816154808.jpg,4,p020_20230816,20,20230816,3,70,4_S7
c1_p020_20230921_o01,data/data_4/pi1_01201_20_1_20230921150721.jpg,1,p020_20230921,20,20230921,1,72,4_S7
c2_p020_20230921_o01,data/data_4/pi2_01201_20_1_20230921150707.jpg,2,p020_20230921,20,20230921,1,72,4_S7
c3_p020_20230921_o01,data/data_4/pi3_01201_20_1_20230921150653.jpg,3,p020_20230921,20,20230921,1,72,4_S7
c4_p020_20230921_o01,data/data_4/pi4_01201_20_1_20230921150615.jpg,4,p020_20230921,20,20230921,1,72,4_S7
c1_p020_20231005_o10,data/data_8/pi1_02182_20_10_20231005094812.jpg,1,p020_20231005,20,20231005,10,78,4_S7
c2_p020_20231005_o10,data/data_8/pi2_02182_20_10_20231005094827.jpg,2,p020_20231005,20,20231005,10,78,4_S7
c3_p020_20231005_o10,data/data_8/pi3_02182_20_10_20231005094840.jpg,3,p020_20231005,20,20231005,10,78,4_S7
c4_p020_20231005_o10,data/data_8/pi4_02182_20_10_20231005094856.jpg,4,p020_20231005,20,20231005,10,78,4_S7
c1_p021_20230816_o03,data/data_0/pi1_00243_21_3_20230816154734.jpg,1,p021_20230816,21,20230816,3,64,3_S6
c2_p021_20230816_o03,data/data_0/pi2_00243_21_3_20230816154750.jpg,2,p021_20230816,21,20230816,3,64,3_S6
c3_p021_20230816_o03,data/data_0/pi3_00243_21_3_20230816154800.jpg,3,p021_20230816,21,20230816,3,64,3_S6
c4_p021_20230816_o03,data/data_0/pi4_00243_21_3_20230816154808.jpg,4,p021_20230816,21,20230816,3,64,3_S6
c1_p021_20230921_o05,data/data_4/pi1_01217_21_5_20230921150721.jpg,1,p021_20230921,21,20230921,5,83,5_S8
c2_p021_20230921_o05,data/data_4/pi2_01217_21_5_20230921150707.jpg,2,p021_20230921,21,20230921,5,83,5_S8
c3_p021_20230921_o05,data/data_4/pi3_01217_21_5_20230921150653.jpg,3,p021_20230921,21,20230921,5,83,5_S8
c4_p021_20230921_o05,data/data_4/pi4_01217_21_5_20230921150615.jpg,4,p021_20230921,21,20230921,5,83,5_S8
c1_p021_20231005_o06,data/data_8/pi1_02190_21_6_20231005094812.jpg,1,p021_20231005,21,20231005,6,83,5_S8
c2_p021_20231005_o06,data/data_8/pi2_02190_21_6_20231005094827.jpg,2,p021_20231005,21,20231005,6,83,5_S8
c3_p021_20231005_o06,data/data_8/pi3_02190_21_6_20231005094840.jpg,3,p021_20231005,21,20231005,6,83,5_S8
c4_p021_20231005_o06,data/data_8/pi4_02190_21_6_20231005094856.jpg,4,p021_20231005,21,20231005,6,83,5_S8
c1_p022_20230828_o11,data/data_1/pi1_00263_22_11_20230828154247.jpg,1,p022_20230828,22,20230828,11,19,0_S1
c2_p022_20230828_o11,data/data_1/pi2_00263_22_11_20230828154311.jpg,2,p022_20230828,22,20230828,11,19,0_S1
c3_p022_20230828_o11,data/data_1/pi3_00263_22_11_20230828154326.jpg,3,p022_20230828,22,20230828,11,19,0_S1
c4_p022_20230828_o11,data/data_1/pi4_00263_22_11_20230828154341.jpg,4,p022_20230828,22,20230828,11,19,0_S1
c1_p022_20230904_o01,data/data_1/pi1_00493_22_1_20230904095544.jpg,1,p022_20230904,22,20230904,1,53,2_S5
c2_p022_20230904_o01,data/data_1/pi2_00493_22_1_20230904095610.jpg,2,p022_20230904,22,20230904,1,53,2_S5
c3_p022_20230904_o01,data/data_1/pi3_00493_22_1_20230904095624.jpg,3,p022_20230904,22,20230904,1,53,2_S5
c4_p022_20230904_o01,data/data_1/pi4_00493_22_1_20230904095637.jpg,4,p022_20230904,22,20230904,1,53,2_S5
c1_p022_20230908_o03,data/data_2/pi1_00735_22_3_20230908154600.jpg,1,p022_20230908,22,20230908,3,63,3_S6
c2_p022_20230908_o03,data/data_2/pi2_00735_22_3_20230908154627.jpg,2,p022_20230908,22,20230908,3,63,3_S6
c3_p022_20230908_o03,data/data_2/pi3_00735_22_3_20230908154644.jpg,3,p022_20230908,22,20230908,3,63,3_S6
c4_p022_20230908_o03,data/data_2/pi4_00735_22_3_20230908155322.jpg,4,p022_20230908,22,20230908,3,63,3_S6
c1_p022_20230921_o11,data/data_4/pi1_01235_22_11_20230921150721.jpg,1,p022_20230921,22,20230921,11,70,4_S7
c2_p022_20230921_o11,data/data_4/pi2_01235_22_11_20230921150707.jpg,2,p022_20230921,22,20230921,11,70,4_S7
c3_p022_20230921_o11,data/data_4/pi3_01235_22_11_20230921150653.jpg,3,p022_20230921,22,20230921,11,70,4_S7
c4_p022_20230921_o11,data/data_4/pi4_01235_22_11_20230921150615.jpg,4,p022_20230921,22,20230921,11,70,4_S7
c1_p022_20231006_o06,data/data_8/pi1_02202_22_6_20231006114010.jpg,1,p022_20231006,22,20231006,6,72,4_S7
c2_p022_20231006_o06,data/data_8/pi2_02202_22_6_20231006113958.jpg,2,p022_20231006,22,20231006,6,72,4_S7
c3_p022_20231006_o06,data/data_8/pi3_02202_22_6_20231006113943.jpg,3,p022_20231006,22,20231006,6,72,4_S7
c4_p022_20231006_o06,data/data_8/pi4_02202_22_6_20231006113924.jpg,4,p022_20231006,22,20231006,6,72,4_S7
c1_p022_20231017_o03,data/data_12/pi1_03159_22_3_20231017131625.jpg,1,p022_20231017,22,20231017,3,75,4_S7
c2_p022_20231017_o03,data/data_12/pi2_03159_22_3_20231017131625.jpg,2,p022_20231017,22,20231017,3,75,4_S7
c3_p022_20231017_o03,data/data_12/pi3_03159_22_3_20231017131626.jpg,3,p022_20231017,22,20231017,3,75,4_S7
c4_p022_20231017_o03,data/data_12/pi4_03159_22_3_20231017131625.jpg,4,p022_20231017,22,20231017,3,75,4_S7
c1_p022_20231023_o02,data/data_17/pi1_04358_22_2_20231023095511.jpg,1,p022_20231023,22,20231023,2,77,4_S7
c2_p022_20231023_o02,data/data_17/pi2_04358_22_2_20231023095512.jpg,2,p022_20231023,22,20231023,2,77,4_S7
c3_p022_20231023_o02,data/data_17/pi3_04358_22_2_20231023095512.jpg,3,p022_20231023,22,20231023,2,77,4_S7
c4_p022_20231023_o02,data/data_17/pi4_04358_22_2_20231023095512.jpg,4,p022_20231023,22,20231023,2,77,4_S7
c1_p022_20231027_o12,data/data_20/pi1_05088_22_12_20231027103947.jpg,1,p022_20231027,22,20231027,12,78,4_S7
c2_p022_20231027_o12,data/data_20/pi2_05088_22_12_20231027103947.jpg,2,p022_20231027,22,20231027,12,78,4_S7
c3_p022_20231027_o12,data/data_20/pi3_05088_22_12_20231027103948.jpg,3,p022_20231027,22,20231027,12,78,4_S7
c4_p022_20231027_o12,data/data_20/pi4_05088_22_12_20231027103948.jpg,4,p022_20231027,22,20231027,12,78,4_S7
c1_p022_20231101_o10,data/data_23/pi1_05806_22_10_20231101091452.jpg,1,p022_20231101,22,20231101,10,79,4_S7
c2_p022_20231101_o10,data/data_23/pi2_05806_22_10_20231101091453.jpg,2,p022_20231101,22,20231101,10,79,4_S7
c3_p022_20231101_o10,data/data_23/pi3_05806_22_10_20231101091453.jpg,3,p022_20231101,22,20231101,10,79,4_S7
c4_p022_20231101_o10,data/data_23/pi4_05806_22_10_20231101091453.jpg,4,p022_20231101,22,20231101,10,79,4_S7
c1_p022_20231106_o07,data/data_26/pi1_06523_22_7_20231106094159.jpg,1,p022_20231106,22,20231106,7,80,5_S8
c2_p022_20231106_o07,data/data_26/pi2_06523_22_7_20231106094159.jpg,2,p022_20231106,22,20231106,7,80,5_S8
c3_p022_20231106_o07,data/data_26/pi3_06523_22_7_20231106094200.jpg,3,p022_20231106,22,20231106,7,80,5_S8
c4_p022_20231106_o07,data/data_26/pi4_06523_22_7_20231106094201.jpg,4,p022_20231106,22,20231106,7,80,5_S8
c1_p022_20231109_o10,data/data_28/pi1_07246_22_10_20231109084616.jpg,1,p022_20231109,22,20231109,10,80,5_S8
c2_p022_20231109_o10,data/data_28/pi2_07246_22_10_20231109084615.jpg,2,p022_20231109,22,20231109,10,80,5_S8
c3_p022_20231109_o10,data/data_28/pi3_07246_22_10_20231109084617.jpg,3,p022_20231109,22,20231109,10,80,5_S8
c4_p022_20231109_o10,data/data_28/pi4_07246_22_10_20231109084617.jpg,4,p022_20231109,22,20231109,10,80,5_S8
c1_p022_20231120_o03,data/data_31/pi1_07959_22_3_20231120131829.jpg,1,p022_20231120,22,20231120,3,84,5_S8
c2_p022_20231120_o03,data/data_31/pi2_07959_22_3_20231120131829.jpg,2,p022_20231120,22,20231120,3,84,5_S8
c3_p022_20231120_o03,data/data_31/pi3_07959_22_3_20231120131830.jpg,3,p022_20231120,22,20231120,3,84,5_S8
c4_p022_20231120_o03,data/data_31/pi4_07959_22_3_20231120131829.jpg,4,p022_20231120,22,20231120,3,84,5_S8
c1_p022_20231124_o02,data/data_34/pi1_08678_22_2_20231124154917.jpg,1,p022_20231124,22,20231124,2,86,5_S8
c2_p022_20231124_o02,data/data_34/pi2_08678_22_2_20231124154824.jpg,2,p022_20231124,22,20231124,2,86,5_S8
c3_p022_20231124_o02,data/data_34/pi3_08678_22_2_20231124154755.jpg,3,p022_20231124,22,20231124,2,86,5_S8
c4_p022_20231124_o02,data/data_34/pi4_08678_22_2_20231124154713.jpg,4,p022_20231124,22,20231124,2,86,5_S8
c1_p022_20231127_o03,data/data_35/pi1_08919_22_3_20231127135322.jpg,1,p022_20231127,22,20231127,3,88,5_S8
c2_p022_20231127_o03,data/data_35/pi2_08919_22_3_20231127135323.jpg,2,p022_20231127,22,20231127,3,88,5_S8
c3_p022_20231127_o03,data/data_35/pi3_08919_22_3_20231127135323.jpg,3,p022_20231127,22,20231127,3,88,5_S8
c4_p022_20231127_o03,data/data_35/pi4_08919_22_3_20231127135324.jpg,4,p022_20231127,22,20231127,3,88,5_S8
c1_p022_20231130_o04,data/data_39/pi1_09880_22_4_20231130090435.jpg,1,p022_20231130,22,20231130,4,89,5_S8
c2_p022_20231130_o04,data/data_39/pi2_09880_22_4_20231130090436.jpg,2,p022_20231130,22,20231130,4,89,5_S8
c3_p022_20231130_o04,data/data_39/pi3_09880_22_4_20231130090436.jpg,3,p022_20231130,22,20231130,4,89,5_S8
c4_p022_20231130_o04,data/data_39/pi4_09880_22_4_20231130090437.jpg,4,p022_20231130,22,20231130,4,89,5_S8
c1_p023_20230828_o05,data/data_1/pi1_00269_23_5_20230828154247.jpg,1,p023_20230828,23,20230828,5,14,0_S1
c2_p023_20230828_o05,data/data_1/pi2_00269_23_5_20230828154311.jpg,2,p023_20230828,23,20230828,5,14,0_S1
c3_p023_20230828_o05,data/data_1/pi3_00269_23_5_20230828154326.jpg,3,p023_20230828,23,20230828,5,14,0_S1
c4_p023_20230828_o05,data/data_1/pi4_00269_23_5_20230828154341.jpg,4,p023_20230828,23,20230828,5,14,0_S1
c1_p023_20230904_o12,data/data_2/pi1_00516_23_12_20230904095544.jpg,1,p023_20230904,23,20230904,12,22,1_S2
c2_p023_20230904_o12,data/data_2/pi2_00516_23_12_20230904095610.jpg,2,p023_20230904,23,20230904,12,22,1_S2
c3_p023_20230904_o12,data/data_2/pi3_00516_23_12_20230904095624.jpg,3,p023_20230904,23,20230904,12,22,1_S2
c4_p023_20230904_o12,data/data_2/pi4_00516_23_12_20230904095637.jpg,4,p023_20230904,23,20230904,12,22,1_S2
c1_p023_20230908_o04,data/data_2/pi1_00748_23_4_20230908154600.jpg,1,p023_20230908,23,20230908,4,63,3_S6
c2_p023_20230908_o04,data/data_2/pi2_00748_23_4_20230908154627.jpg,2,p023_20230908,23,20230908,4,63,3_S6
c3_p023_20230908_o04,data/data_2/pi3_00748_23_4_20230908154644.jpg,3,p023_20230908,23,20230908,4,63,3_S6
c4_p023_20230908_o04,data/data_2/pi4_00748_23_4_20230908155322.jpg,4,p023_20230908,23,20230908,4,63,3_S6
c1_p023_20230921_o02,data/data_4/pi1_01238_23_2_20230921150721.jpg,1,p023_20230921,23,20230921,2,70,4_S7
c2_p023_20230921_o02,data/data_4/pi2_01238_23_2_20230921150707.jpg,2,p023_20230921,23,20230921,2,70,4_S7
c3_p023_20230921_o02,data/data_4/pi3_01238_23_2_20230921150653.jpg,3,p023_20230921,23,20230921,2,70,4_S7
c4_p023_20230921_o02,data/data_4/pi4_01238_23_2_20230921150615.jpg,4,p023_20230921,23,20230921,2,70,4_S7
c1_p023_20231006_o10,data/data_8/pi1_02218_23_10_20231006114010.jpg,1,p023_20231006,23,20231006,10,71,4_S7
c2_p023_20231006_o10,data/data_8/pi2_02218_23_10_20231006113958.jpg,2,p023_20231006,23,20231006,10,71,4_S7
c3_p023_20231006_o10,data/data_8/pi3_02218_23_10_20231006113943.jpg,3,p023_20231006,23,20231006,10,71,4_S7
c4_p023_20231006_o10,data/data_8/pi4_02218_23_10_20231006113924.jpg,4,p023_20231006,23,20231006,10,71,4_S7
c1_p023_20231017_o05,data/data_12/pi1_03173_23_5_20231017132004.jpg,1,p023_20231017,23,20231017,5,73,4_S7
c2_p023_20231017_o05,data/data_12/pi2_03173_23_5_20231017132004.jpg,2,p023_20231017,23,20231017,5,73,4_S7
c3_p023_20231017_o05,data/data_12/pi3_03173_23_5_20231017132005.jpg,3,p023_20231017,23,20231017,5,73,4_S7
c4_p023_20231017_o05,data/data_12/pi4_03173_23_5_20231017132004.jpg,4,p023_20231017,23,20231017,5,73,4_S7
c1_p023_20231023_o06,data/data_17/pi1_04374_23_6_20231023095922.jpg,1,p023_20231023,23,20231023,6,77,4_S7
c2_p023_20231023_o06,data/data_17/pi2_04374_23_6_20231023095922.jpg,2,p023_20231023,23,20231023,6,77,4_S7
c3_p023_20231023_o06,data/data_17/pi3_04374_23_6_20231023095922.jpg,3,p023_20231023,23,20231023,6,77,4_S7
c4_p023_20231023_o06,data/data_17/pi4_04374_23_6_20231023095922.jpg,4,p023_20231023,23,20231023,6,77,4_S7
c1_p023_20231027_o05,data/data_20/pi1_05093_23_5_20231027104125.jpg,1,p023_20231027,23,20231027,5,78,4_S7
c2_p023_20231027_o05,data/data_20/pi2_05093_23_5_20231027104125.jpg,2,p023_20231027,23,20231027,5,78,4_S7
c3_p023_20231027_o05,data/data_20/pi3_05093_23_5_20231027104125.jpg,3,p023_20231027,23,20231027,5,78,4_S7
c4_p023_20231027_o05,data/data_20/pi4_05093_23_5_20231027104125.jpg,4,p023_20231027,23,20231027,5,78,4_S7
c1_p023_20231101_o08,data/data_23/pi1_05816_23_8_20231101091717.jpg,1,p023_20231101,23,20231101,8,79,4_S7
c2_p023_20231101_o08,data/data_23/pi2_05816_23_8_20231101091717.jpg,2,p023_20231101,23,20231101,8,79,4_S7
c3_p023_20231101_o08,data/data_23/pi3_05816_23_8_20231101091717.jpg,3,p023_20231101,23,20231101,8,79,4_S7
c4_p023_20231101_o08,data/data_23/pi4_05816_23_8_20231101091717.jpg,4,p023_20231101,23,20231101,8,79,4_S7
c1_p023_20231106_o03,data/data_26/pi1_06531_23_3_20231106094427.jpg,1,p023_20231106,23,20231106,3,78,4_S7
c2_p023_20231106_o03,data/data_26/pi2_06531_23_3_20231106094428.jpg,2,p023_20231106,23,20231106,3,78,4_S7
c3_p023_20231106_o03,data/data_26/pi3_06531_23_3_20231106094428.jpg,3,p023_20231106,23,20231106,3,78,4_S7
c4_p023_20231106_o03,data/data_26/pi4_06531_23_3_20231106094429.jpg,4,p023_20231106,23,20231106,3,78,4_S7
c1_p023_20231109_o09,data/data_29/pi1_07257_23_9_20231109084912.jpg,1,p023_20231109,23,20231109,9,79,4_S7
c2_p023_20231109_o09,data/data_29/pi2_07257_23_9_20231109084911.jpg,2,p023_20231109,23,20231109,9,79,4_S7
c3_p023_20231109_o09,data/data_29/pi3_07257_23_9_20231109084912.jpg,3,p023_20231109,23,20231109,9,79,4_S7
c4_p023_20231109_o09,data/data_29/pi4_07257_23_9_20231109084913.jpg,4,p023_20231109,23,20231109,9,79,4_S7
c1_p023_20231120_o08,data/data_31/pi1_07976_23_8_20231120132258.jpg,1,p023_20231120,23,20231120,8,81,5_S8
c2_p023_20231120_o08,data/data_31/pi2_07976_23_8_20231120132259.jpg,2,p023_20231120,23,20231120,8,81,5_S8
c3_p023_20231120_o08,data/data_31/pi3_07976_23_8_20231120132259.jpg,3,p023_20231120,23,20231120,8,81,5_S8
c4_p023_20231120_o08,data/data_31/pi4_07976_23_8_20231120132259.jpg,4,p023_20231120,23,20231120,8,81,5_S8
c1_p023_20231124_o02,data/data_34/pi1_08690_23_2_20231124154917.jpg,1,p023_20231124,23,20231124,2,83,5_S8
c2_p023_20231124_o02,data/data_34/pi2_08690_23_2_20231124154824.jpg,2,p023_20231124,23,20231124,2,83,5_S8
c3_p023_20231124_o02,data/data_34/pi3_08690_23_2_20231124154755.jpg,3,p023_20231124,23,20231124,2,83,5_S8
c4_p023_20231124_o02,data/data_34/pi4_08690_23_2_20231124154713.jpg,4,p023_20231124,23,20231124,2,83,5_S8
c1_p023_20231127_o12,data/data_35/pi1_08940_23_12_20231127140234.jpg,1,p023_20231127,23,20231127,12,84,5_S8
c2_p023_20231127_o12,data/data_35/pi2_08940_23_12_20231127140235.jpg,2,p023_20231127,23,20231127,12,84,5_S8
c3_p023_20231127_o12,data/data_35/pi3_08940_23_12_20231127140235.jpg,3,p023_20231127,23,20231127,12,84,5_S8
c4_p023_20231127_o12,data/data_35/pi4_08940_23_12_20231127140236.jpg,4,p023_20231127,23,20231127,12,84,5_S8
c1_p023_20231130_o02,data/data_39/pi1_09890_23_2_20231130090721.jpg,1,p023_20231130,23,20231130,2,85,5_S8
c2_p023_20231130_o02,data/data_39/pi2_09890_23_2_20231130090722.jpg,2,p023_20231130,23,20231130,2,85,5_S8
c3_p023_20231130_o02,data/data_39/pi3_09890_23_2_20231130090721.jpg,3,p023_20231130,23,20231130,2,85,5_S8
c4_p023_20231130_o02,data/data_39/pi4_09890_23_2_20231130090723.jpg,4,p023_20231130,23,20231130,2,85,5_S8
c1_p024_20230828_o03,data/data_1/pi1_00279_24_3_20230828154247.jpg,1,p024_20230828,24,20230828,3,15,0_S1
c2_p024_20230828_o03,data/data_1/pi2_00279_24_3_20230828154311.jpg,2,p024_20230828,24,20230828,3,15,0_S1
c3_p024_20230828_o03,data/data_1/pi3_00279_24_3_20230828154326.jpg,3,p024_20230828,24,20230828,3,15,0_S1
c4_p024_20230828_o03,data/data_1/pi4_00279_24_3_20230828154341.jpg,4,p024_20230828,24,20230828,3,15,0_S1
c1_p024_20230904_o03,data/data_2/pi1_00519_24_3_20230904095544.jpg,1,p024_20230904,24,20230904,3,17,0_S1
c2_p024_20230904_o03,data/data_2/pi2_00519_24_3_20230904095610.jpg,2,p024_20230904,24,20230904,3,17,0_S1
c3_p024_20230904_o03,data/data_2/pi3_00519_24_3_20230904095624.jpg,3,p024_20230904,24,20230904,3,17,0_S1
c4_p024_20230904_o03,data/data_2/pi4_00519_24_3_20230904095637.jpg,4,p024_20230904,24,20230904,3,17,0_S1
c1_p024_20230908_o11,data/data_3/pi1_00767_24_11_20230908154600.jpg,1,p024_20230908,24,20230908,11,23,1_S2
c2_p024_20230908_o11,data/data_3/pi2_00767_24_11_20230908154627.jpg,2,p024_20230908,24,20230908,11,23,1_S2
c3_p024_20230908_o11,data/data_3/pi3_00767_24_11_20230908154644.jpg,3,p024_20230908,24,20230908,11,23,1_S2
c4_p024_20230908_o11,data/data_3/pi4_00767_24_11_20230908155322.jpg,4,p024_20230908,24,20230908,11,23,1_S2
c1_p024_20230921_o04,data/data_5/pi1_01252_24_4_20230921150721.jpg,1,p024_20230921,24,20230921,4,28,1_S2
c2_p024_20230921_o04,data/data_5/pi2_01252_24_4_20230921150707.jpg,2,p024_20230921,24,20230921,4,28,1_S2
c3_p024_20230921_o04,data/data_5/pi3_01252_24_4_20230921150653.jpg,3,p024_20230921,24,20230921,4,28,1_S2
c4_p024_20230921_o04,data/data_5/pi4_01252_24_4_20230921150615.jpg,4,p024_20230921,24,20230921,4,28,1_S2
c1_p024_20231006_o08,data/data_8/pi1_02228_24_8_20231006114010.jpg,1,p024_20231006,24,20231006,8,29,1_S2
c2_p024_20231006_o08,data/data_8/pi2_02228_24_8_20231006113958.jpg,2,p024_20231006,24,20231006,8,29,1_S2
c3_p024_20231006_o08,data/data_8/pi3_02228_24_8_20231006113943.jpg,3,p024_20231006,24,20231006,8,29,1_S2
c4_p024_20231006_o08,data/data_8/pi4_02228_24_8_20231006113924.jpg,4,p024_20231006,24,20231006,8,29,1_S2
c1_p024_20231017_o08,data/data_12/pi1_03188_24_8_20231017132318.jpg,1,p024_20231017,24,20231017,8,29,1_S2
c2_p024_20231017_o08,data/data_12/pi2_03188_24_8_20231017132318.jpg,2,p024_20231017,24,20231017,8,29,1_S2
c3_p024_20231017_o08,data/data_12/pi3_03188_24_8_20231017132318.jpg,3,p024_20231017,24,20231017,8,29,1_S2
c4_p024_20231017_o08,data/data_12/pi4_03188_24_8_20231017132318.jpg,4,p024_20231017,24,20231017,8,29,1_S2
c1_p024_20231023_o12,data/data_17/pi1_04392_24_12_20231023100323.jpg,1,p024_20231023,24,20231023,12,29,1_S2
c2_p024_20231023_o12,data/data_17/pi2_04392_24_12_20231023100323.jpg,2,p024_20231023,24,20231023,12,29,1_S2
c3_p024_20231023_o12,data/data_17/pi3_04392_24_12_20231023100324.jpg,3,p024_20231023,24,20231023,12,29,1_S2
c4_p024_20231023_o12,data/data_17/pi4_04392_24_12_20231023100324.jpg,4,p024_20231023,24,20231023,12,29,1_S2
c1_p024_20231027_o10,data/data_20/pi1_05110_24_10_20231027104504.jpg,1,p024_20231027,24,20231027,10,29,1_S2
c2_p024_20231027_o10,data/data_20/pi2_05110_24_10_20231027104504.jpg,2,p024_20231027,24,20231027,10,29,1_S2
c3_p024_20231027_o10,data/data_20/pi3_05110_24_10_20231027104505.jpg,3,p024_20231027,24,20231027,10,29,1_S2
c4_p024_20231027_o10,data/data_20/pi4_05110_24_10_20231027104505.jpg,4,p024_20231027,24,20231027,10,29,1_S2
c1_p024_20231101_o07,data/data_23/pi1_05827_24_7_20231101092017.jpg,1,p024_20231101,24,20231101,7,29,1_S2
c2_p024_20231101_o07,data/data_23/pi2_05827_24_7_20231101092017.jpg,2,p024_20231101,24,20231101,7,29,1_S2
c3_p024_20231101_o07,data/data_23/pi3_05827_24_7_20231101092017.jpg,3,p024_20231101,24,20231101,7,29,1_S2
c4_p024_20231101_o07,data/data_23/pi4_05827_24_7_20231101092017.jpg,4,p024_20231101,24,20231101,7,29,1_S2
c1_p024_20231106_o04,data/data_26/pi1_06544_24_4_20231106094819.jpg,1,p024_20231106,24,20231106,4,29,1_S2
c2_p024_20231106_o04,data/data_26/pi2_06544_24_4_20231106094820.jpg,2,p024_20231106,24,20231106,4,29,1_S2
c3_p024_20231106_o04,data/data_26/pi3_06544_24_4_20231106094820.jpg,3,p024_20231106,24,20231106,4,29,1_S2
c4_p024_20231106_o04,data/data_26/pi4_06544_24_4_20231106094821.jpg,4,p024_20231106,24,20231106,4,29,1_S2
c1_p024_20231109_o02,data/data_29/pi1_07262_24_2_20231109085814.jpg,1,p024_20231109,24,20231109,2,29,1_S2
c2_p024_20231109_o02,data/data_29/pi2_07262_24_2_20231109085813.jpg,2,p024_20231109,24,20231109,2,29,1_S2
c3_p024_20231109_o02,data/data_29/pi3_07262_24_2_20231109085815.jpg,3,p024_20231109,24,20231109,2,29,1_S2
c4_p024_20231109_o02,data/data_29/pi4_07262_24_2_20231109085815.jpg,4,p024_20231109,24,20231109,2,29,1_S2
c1_p024_20231120_o03,data/data_31/pi1_07983_24_3_20231120132537.jpg,1,p024_20231120,24,20231120,3,29,1_S2
c2_p024_20231120_o03,data/data_31/pi2_07983_24_3_20231120132537.jpg,2,p024_20231120,24,20231120,3,29,1_S2
c3_p024_20231120_o03,data/data_31/pi3_07983_24_3_20231120132538.jpg,3,p024_20231120,24,20231120,3,29,1_S2
c4_p024_20231120_o03,data/data_31/pi4_07983_24_3_20231120132537.jpg,4,p024_20231120,24,20231120,3,29,1_S2
c1_p024_20231124_o02,data/data_34/pi1_08702_24_2_20231124154917.jpg,1,p024_20231124,24,20231124,2,29,1_S2
c2_p024_20231124_o02,data/data_34/pi2_08702_24_2_20231124154824.jpg,2,p024_20231124,24,20231124,2,29,1_S2
c3_p024_20231124_o02,data/data_34/pi3_08702_24_2_20231124154755.jpg,3,p024_20231124,24,20231124,2,29,1_S2
c4_p024_20231124_o02,data/data_34/pi4_08702_24_2_20231124154713.jpg,4,p024_20231124,24,20231124,2,29,1_S2
c1_p024_20231127_o07,data/data_35/pi1_08947_24_7_20231127140517.jpg,1,p024_20231127,24,20231127,7,51,2_S5
c2_p024_20231127_o07,data/data_35/pi2_08947_24_7_20231127140517.jpg,2,p024_20231127,24,20231127,7,51,2_S5
c3_p024_20231127_o07,data/data_35/pi3_08947_24_7_20231127140518.jpg,3,p024_20231127,24,20231127,7,51,2_S5
